Matrix Parameter Curve, Name, ID, Datum, RelativeCurve,Time Evolution,Interpolate Axis 1, Interpolate Axis 2, CurveUnit,Surface,,,,,
,IndexCoef_GB,IndexCoef_GB,0,True,Constant,Constant,Constant,% ANNU actual/actual,Axis 1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,
,,,,,,,,C00508Y10_NYSE_AYISpot,2252,0.0189065,-0.00704057,0.00101954,-0.00050699,-0.00102471,-0.0011071,-0.0010425,-0.00154058,-0.00135096,0.00319903,-0.000340289,-0.00112191,-0.000931165,-0.00146847,-0.000629314,-0.00164745,0.00100031,-0.00301099,0.000382816
,,,,,,,,C00509410_NASDAQ_ACTASpot,2253,0.0187913,-0.00878112,-0.00354643,-0.00318448,-0.00420653,-0.00270314,-0.00212362,0.00215031,-0.00144028,0.00342987,0.00112787,-0.00382177,-0.00145486,0.00245705,0.00145795,0.000603964,-0.00379628,-0.000226859,0.000485438
,,,,,,,,C00512510_NASDAQ_ACXMSpot,2255,0.0231768,-0.0124125,-0.00201009,-0.00150067,0.00165066,-0.002414,4.48831e-005,-0.00130877,-0.00175063,0.00181035,0.00107815,-0.00114312,-0.000999282,0.00253482,0.00118727,-0.000950529,-0.000751972,0.00026833,-0.000326239
,,,,,,,,C00621210_NYSE_ADXSpot,2258,0.00537434,-0.00424754,0.00119409,-0.00038876,0.000893258,-3.49393e-005,0.000205948,6.24126e-005,-4.80316e-005,-5.97091e-006,0.000471473,7.79874e-005,8.40553e-005,-4.50133e-005,-0.000379647,9.91208e-005,0.000137714,0.000109187,9.43789e-005
,,,,,,,,C00685420_NASDAQ_ADEPSpot,2264,0.0442746,-0.0136992,-0.0103413,-0.00206652,-0.000139169,-0.00569227,-0.00495463,-0.00479314,-0.00561061,8.54856e-005,0.000531073,0.000722879,-0.000420701,-0.00197568,0.000513862,0.000942176,0.00991306,0.000525984,-0.00911274
,,,,,,,,C00724F10_NASDAQ_ADBESpot,2267,0.0140494,-0.00865686,0.000472291,-0.00138053,0.000345142,-0.00318026,0.000436002,-0.00022246,0.000533861,-0.000420127,2.39309e-005,-0.00048807,0.000235625,-0.00185188,0.000268755,-0.00022381,0.000935095,-0.000231599,-0.00143938
,,,,,,,,C00738A10_NASDAQ_ADTNSpot,2268,0.0163217,-0.00734369,-0.0035916,0.000781628,-0.00077292,0.0014796,0.0012138,0.000561646,0.00151921,-0.000390257,-0.00126834,-0.00105603,0.000229624,-0.000402469,0.000243428,0.000122743,0.00147093,0.000486475,0.00119882
,,,,,,,,C00751Y10_NYSE_AAPSpot,2269,0.0146914,-0.00598675,0.000877564,0.00117229,0.00323347,-0.00173428,0.000420907,-0.00197016,0.000123431,-0.00107686,-0.001294,-0.00159809,-0.00149561,-0.00280017,2.79859e-005,-0.000413867,0.000629348,0.000738497,0.001202
,,,,,,,,C00756M40_NYSE_ASXSpot,2271,0.0163018,-0.0057654,0.00200813,-0.00104693,-0.0010958,-7.30771e-005,0.00194655,-0.00144394,-0.00178335,-0.000815524,-0.00182077,0.000320832,0.000688097,0.00480048,0.000421154,0.00187024,0.00134688,0.00168261,0.00218946
,,,,,,,,C00762420_NASDAQ_ADXSSpot,2273,0.0351002,-0.147588,-0.0806538,0.012945,0.117343,-0.0245885,-0.0386617,0.0454041,0.0159766,0.129588,0.0962705,0.0539477,0.0582165,0.0160145,0.0401981,-0.0411534,0.0307116,-0.00785913,-0.0870991
,,,,,,,,C00762W10_NASDAQ_ABCOSpot,2275,0.0164672,-0.00778125,-0.00402933,-0.00159643,-0.000810712,-0.000440344,0.000655414,0.00183074,0.000955325,0.000911689,-2.5651e-005,-0.000298164,-0.0023943,-0.00431104,0.000845399,0.00122691,-0.000638485,0.00135336,-0.00118912
,,,,,,,,C00765F10_NYSE_AAVSpot,2279,0.0196442,-0.0065423,0.00332931,-0.00440292,-0.00273249,0.00548384,-0.00402209,0.00121398,-0.00121023,0.000994655,0.00159644,-0.000705819,-0.000942607,0.00175081,0.000969045,0.000170559,-0.000770414,-0.00291309,0.00269218
,,,,,,,,C00766T10_NYSE_ACMSpot,2280,0.0129356,-0.00763907,-0.000407055,-0.000573929,0.00027226,0.000453302,0.00113913,-0.00134743,-0.000781524,0.00147705,-0.000119649,-6.85251e-005,0.00120841,0.000383059,-0.00034791,-0.000147142,-0.000849045,-0.000310645,5.83465e-005
,,,,,,,,C00767E10_NASDAQ_AEGRSpot,2281,0.0360728,-0.00974309,-0.00911314,-0.0113233,0.0023779,-0.00881967,-0.00154892,0.000180219,0.00356053,-0.00379393,-0.00557216,-0.00303246,-0.000231325,0.00154558,0.00712962,-0.00107871,0.00361099,0.00276419,-0.00327044
,,,,,,,,C00770C10_NASDAQ_ADESSpot,2283,0.0239354,-0.00981446,-0.0048549,0.0010042,-0.00312463,-0.00336425,-0.00124561,-0.000215067,-0.00119555,0.000419205,-0.00378095,-0.00196988,-0.000639339,0.0046593,-0.00254923,-0.00175895,0.00217997,0.00418399,-0.000915783
,,,,,,,,C00770F10_NASDAQ_AEGNSpot,2284,0.0166048,-0.00877208,-0.00345504,0.00124772,-0.000742807,0.00259475,0.00123124,-0.00032455,-0.000831528,-0.000152023,-0.00286245,0.00016824,-0.000175045,0.00199813,0.000856083,-0.00112527,0.00278923,-0.00116056,0.00152258
,,,,,,,,C00776710_NYSE_ARXSpot,2288,0.0211638,-0.00306126,0.000542272,0.00103079,-0.000268846,-6.97509e-005,-0.0003399,0.000475009,0.00131243,0.00110524,0.001241,-0.00119792,0.00143887,0.00069366,-0.00168868,0.000645333,-0.000829627,-0.000827962,0.000464906
,,,,,,,,C00786510_NYSE_AROSpot,2290,0.0409871,-0.00630725,-0.00241767,0.000645467,0.00385889,0.00141599,-0.0018407,-0.000126049,-0.000443396,-0.00530126,-0.00224938,-0.000451334,-0.00517981,-0.00729624,-0.000332241,0.000853911,0.00585098,0.00273326,0.00503877
,,,,,,,,C00790310_NYSE_AMDSpot,2291,0.0248167,-0.00267635,-0.00194864,-0.00496053,-0.000461947,-0.00108593,0.00171088,-0.00106264,-0.003715,-0.000704906,-0.00093948,-0.00110745,-0.000716299,-0.000981877,-0.00131815,-0.000605185,-0.00242888,-0.0023315,0.000389889
,,,,,,,,C00792410_NYSE_AEGSpot,2293,0.0130255,-0.00700966,0.000562255,-0.00194118,0.00314674,0.00162994,0.000423797,-3.9075e-005,0.00127821,-0.00105732,0.000359556,-0.000675424,0.00121817,0.000371707,-7.67139e-005,-0.000704767,-0.000565097,-0.000312032,0.00113177
,,,,,,,,C00797310_NASDAQ_AEISSpot,2298,0.0269938,-0.0130877,-0.00504619,0.00136281,-0.00316137,-0.00190058,-0.0019269,-0.0024074,-0.00358043,0.00169172,-0.00174173,-0.00149491,0.00211375,0.00130233,-7.15702e-005,0.00238164,-0.00173244,0.000278052,0.000522162
,,,,,,,,C00797410_NASDAQ_ADVSSpot,2299,0.0187759,-0.0103518,-0.00304318,-0.00179103,-0.000978787,0.000491536,-0.00329345,0.00264659,0.0010549,-0.00204835,0.0011361,0.00284566,0.00151583,0.000452868,-0.00285407,-0.00147433,-0.00115011,-0.00147582,-0.00187177
,,,,,,,,C00797530_NASDAQ_AEZSSpot,2300,0.0307953,-0.00525266,-0.00220975,-0.00492207,-0.000770181,-0.00371024,0.0028002,-0.00254321,-0.00269015,-0.00116028,-0.000330925,-0.00296456,-0.00111095,-0.00411467,-0.00272767,0.00130353,0.0016342,-1.49132e-005,0.00288171
,,,,,,,,C00807310_NASDAQ_AVAVSpot,2301,0.0258057,-0.011772,-0.0011594,-0.00430742,-0.00303383,-0.000865869,-0.00169569,0.00047236,0.00159146,-0.000377951,0.000359879,-0.00304497,0.00430297,0.001756,-3.41652e-005,0.00172219,-0.00177309,0.000528716,-0.000101708
,,,,,,,,C00817Y10_NYSE_AETSpot,2303,0.0121318,-0.00505645,0.0024117,0.000717704,0.00226302,0.00056889,0.000159946,-0.00396758,-0.000627753,-0.000929642,0.000899965,-0.0012658,0.00169124,-0.000146099,0.000920501,0.00139009,-0.000701798,-0.000572618,0.000857076
,,,,,,,,C00825210_NYSE_AMGSpot,2304,0.0138417,-0.00992756,-0.000583191,-0.00127065,0.00142135,0.00111122,0.000448707,0.000462188,0.000748918,0.00123438,0.00029499,-0.00059409,-0.000607484,0.00066783,-0.00139438,-0.000277419,-0.00185859,-0.000602254,0.00160047
,,,,,,,,C00826T10_NASDAQ_AFFXSpot,2307,0.0250073,-0.0117567,-0.00613072,0.001181,-0.00509687,-0.00188779,-0.000585642,0.000195008,3.59143e-005,-0.00139443,0.00456878,-0.00228818,0.00106018,0.00203702,0.000447382,0.00045442,0.00146716,0.000335524,-0.00237523
,,,,,,,,C00846U10_NYSE_ASpot,2308,0.0112952,-0.0072497,-0.000413983,-0.000702831,0.00151591,-0.000562043,-0.000641759,0.000241009,-0.00141934,0.000159144,0.000166755,-0.000167754,0.000197735,0.00253261,-0.000235386,6.95425e-005,0.00149766,-0.000746481,0.00062197
,,,,,,,,C00847410_NYSE_AEMSpot,2309,0.0240089,-0.00207582,0.00571817,-0.00745619,-0.00885843,0.00339227,0.007662,-0.00703339,0.00765695,0.00114802,-0.00426691,-0.00106582,0.000665693,-0.00205167,-0.000983192,-0.000588646,-0.0026575,0.00288748,-0.000200969
