CurveSurface,CurveType,Name,ID,Datum,Relative Curve,RiskMetrics Link,Term Interp,Time Interp,CurveUnit,Surface,
,Index,C01884710_NASDAQ_AAST_0,C01884710_NASDAQ_AAST_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0061,
,Index,C01934410_AMEX_ANV_0,C01934410_AMEX_ANV_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.48,
,Index,C01973R10_NYSE_ALSN_0,C01973R10_NYSE_ALSN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,30.11,
,Index,C01988P10_NASDAQ_MDRX_0,C01988P10_NASDAQ_MDRX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.125,
,Index,C02000210_NYSE_ALL_0,C02000210_NYSE_ALL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,61.39,
,Index,C02005N10_NYSE_ALLY_0,C02005N10_NYSE_ALLY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.82,
,Index,C02028310_AMEX_AAU_0,C02028310_AMEX_AAU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.5,
,Index,C02040910_NASDAQ_AFAM_0,C02040910_NASDAQ_AFAM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,27.88,
,Index,C02043Q10_NASDAQ_ALNY_0,C02043Q10_NASDAQ_ALNY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,67.79,
,Index,C02052010_NYSE_ALJ_0,C02052010_NYSE_ALJ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,16.87,
,Index,C02052T10_NYSE_ALDW_0,C02052T10_NYSE_ALDW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,19.48,
,Index,C02076X10_NYSE_ANR_0,C02076X10_NYSE_ANR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.47,
,Index,C02077210_AMEX_APT_0,C02077210_AMEX_APT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.59,
,Index,C02081G10_NASDAQ_ATEC_0,C02081G10_NASDAQ_ATEC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.61,
,Index,C02083A10_NYSE_AWP_0,C02083A10_NYSE_AWP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.24,
,Index,C02109020_NASDAQ_APELY_0,C02109020_NASDAQ_APELY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,31.048,
,Index,C02115210_NASDAQ_ALSE_0,C02115210_NASDAQ_ALSE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0325,
,Index,C02144110_NASDAQ_ALTR_0,C02144110_NASDAQ_ALTR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,36.28,
,Index,C02152E20_NASDAQ_AEGY_0,C02152E20_NASDAQ_AEGY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.0E-4,
,Index,C02152X10_NASDAQ_AFAI_0,C02152X10_NASDAQ_AFAI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.1,
,Index,C02153P10_NASDAQ_ASIUQ_0,C02153P10_NASDAQ_ASIUQ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0011,
,Index,C02153W10_NYSE_RESI_0,C02153W10_NYSE_RESI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,25.04,
,Index,C02154D10_NASDAQ_NGLPF_0,C02154D10_NASDAQ_NGLPF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.054995,
,Index,C02208R10_NASDAQ_AIMC_0,C02208R10_NASDAQ_AIMC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,33.33,
,Index,C02209S10_NYSE_MO_0,C02209S10_NYSE_MO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,43.49,
,Index,C02227610_NYSE_ACH_0,C02227610_NYSE_ACH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.83,
,Index,C02300U10_NASDAQ_AMBS_0,C02300U10_NASDAQ_AMBS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.106,
,Index,C02301P10_NASDAQ_AMARQ_0,C02301P10_NASDAQ_AMARQ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0025,
,Index,C02311120_NASDAQ_AMRN_0,C02311120_NASDAQ_AMRN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.05,
,Index,C02313510_NASDAQ_AMZN_0,C02313510_NASDAQ_AMZN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,342.34,
,Index,C02313988_NASDAQ_AMBC_0,C02313988_NASDAQ_AMBC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,22.77,
,Index,C02316410_NASDAQ_ABCP_0,C02316410_NASDAQ_ABCP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.3,
,Index,C02317710_NASDAQ_EPAX_0,C02317710_NASDAQ_EPAX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.9,
,Index,C02343610_NASDAQ_AMED_0,C02343610_NASDAQ_AMED_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,21.08,
,Index,C02360810_NYSE_AEE_0,C02360810_NYSE_AEE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,39.52,
,Index,C02361E10_NYSE_AMRC_0,C02361E10_NYSE_AMRC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.89,
,Index,C02364V10_NASDAQ_ATAX_0,C02364V10_NASDAQ_ATAX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.04,
,Index,C02364W10_NYSE_AMX_0,C02364W10_NYSE_AMX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,26.32,
,Index,C02376R10_NASDAQ_AAL_0,C02376R10_NASDAQ_AAL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,38.23,
,Index,C02385010_AMEX_APP_0,C02385010_AMEX_APP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.965,
,Index,C02406110_NYSE_AXL_0,C02406110_NYSE_AXL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,18.34,
,Index,C02460010_NASDAQ_ABMC_0,C02460010_NASDAQ_ABMC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.12,
,Index,C02483510_NYSE_ACC_0,C02483510_NYSE_ACC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,40.12,
,Index,C02503X10_NASDAQ_AGNC_0,C02503X10_NASDAQ_AGNC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,23.68,
,Index,C02503Y10_NASDAQ_ACAS_0,C02503Y10_NASDAQ_ACAS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.38,
,Index,C02504A10_NASDAQ_MTGE_0,C02504A10_NASDAQ_MTGE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,20.45,
,Index,C02519910_NASDAQ_AACS_0,C02519910_NASDAQ_AACS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0017,
,Index,C02553710_NYSE_AEP_0,C02553710_NYSE_AEP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,53.53,
,Index,C02553E10_NYSE_AEO_0,C02553E10_NYSE_AEO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.88,
,Index,C02554F30_AMEX_AMZG_0,C02554F30_AMEX_AMZG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.79,
,Index,C02563620_NASDAQ_AEGG_0,C02563620_NASDAQ_AEGG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.171,
,Index,C02567620_NYSE_AEL_0,C02567620_NYSE_AEL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.44,
,Index,C02581610_NYSE_AXP_0,C02581610_NYSE_AXP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,88.93,
,Index,C02593210_NYSE_AFG_0,C02593210_NYSE_AFG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,59.84,
,Index,C02640N10_NASDAQ_ERBB_0,C02640N10_NASDAQ_ERBB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.018,
,Index,C02650U10_NASDAQ_AHII_0,C02650U10_NASDAQ_AHII_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.07,
,Index,C02665T30_NYSE_AMH_0,C02665T30_NYSE_AMH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,18.13,
,Index,C02687478_NYSE_AIG_0,C02687478_NYSE_AIG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,55.32,
,Index,C02715810_NASDAQ_OREO_0,C02715810_NASDAQ_OREO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0050,
,Index,C02729710_AMEX_ALN_0,C02729710_AMEX_ALN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.25,
,Index,C02906T10_NASDAQ_AMPW_0,C02906T10_NASDAQ_AMPW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0048,
,Index,C02906V10_NASDAQ_APGI_0,C02906V10_NASDAQ_APGI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.58,
,Index,C02913V10_NASDAQ_APEI_0,C02913V10_NASDAQ_APEI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,29.94,
,Index,C02916P10_NASDAQ_ARII_0,C02916P10_NASDAQ_ARII_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,80.52,
,Index,C02917T10_NASDAQ_ARCP_0,C02917T10_NASDAQ_ARCP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.25,
,Index,C02927E30_NYSE_ARPI_0,C02927E30_NYSE_ARPI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,19.45,
,Index,C02942910_NASDAQ_ASEI_0,C02942910_NASDAQ_ASEI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,58.53,
,Index,C02961620_NASDAQ_AMNP_0,C02961620_NASDAQ_AMNP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.09,
,Index,C02968310_NASDAQ_AMSWA_0,C02968310_NASDAQ_AMSWA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.87,
,Index,C02968P10_NASDAQ_SOYL_0,C02968P10_NASDAQ_SOYL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0131,
,Index,C02989910_NYSE_AWR_0,C02989910_NYSE_AWR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,32.02,
,Index,C03011110_NASDAQ_AMSC_0,C03011110_NASDAQ_AMSC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.56,
,Index,C03027X10_NYSE_AMT_0,C03027X10_NYSE_AMT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,99.36,
,Index,C03037110_NYSE_AVD_0,C03037110_NYSE_AVD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.19,
,Index,C03042010_NYSE_AWK_0,C03042010_NYSE_AWK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,50.1,
,Index,C03050610_NASDAQ_AMWD_0,C03050610_NASDAQ_AMWD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,39.69,
,Index,C03062T10_NASDAQ_CRMT_0,C03062T10_NASDAQ_CRMT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,41.63,
,Index,C03073V10_NASDAQ_AMTY_0,C03073V10_NASDAQ_AMTY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.063,
,Index,C03076C10_NYSE_AMP_0,C03076C10_NYSE_AMP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,126.31,
,Index,C03077G10_NASDAQ_AMEL_0,C03077G10_NASDAQ_AMEL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0017,
,Index,C03097510_NYSE_APU_0,C03097510_NYSE_APU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,45.9,
,Index,C03110010_NYSE_AME_0,C03110010_NYSE_AME_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,53.02,
,Index,C03116210_NASDAQ_AMGN_0,C03116210_NASDAQ_AMGN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,139.27,
,Index,C03152W10_NASDAQ_FOLD_0,C03152W10_NASDAQ_FOLD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.47,
,Index,C03165210_NASDAQ_AMKR_0,C03165210_NASDAQ_AMKR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.14,
,Index,C03203710_NYSE_AP_0,C03203710_NYSE_AP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,20.77,
,Index,C03209510_NYSE_APH_0,C03209510_NYSE_APH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,104.08,
,Index,C03209T10_AMEX_AMPE_0,C03209T10_AMEX_AMPE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.69,
,Index,C03232P40_NASDAQ_AMSG_0,C03232P40_NASDAQ_AMSG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,52.36,
,Index,C03233250_NASDAQ_ASYS_0,C03233250_NASDAQ_ASYS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.31,
,Index,C03235930_NASDAQ_AFSI_0,C03235930_NASDAQ_AFSI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,43.13,
,Index,C03236M10_NASDAQ_AMRS_0,C03236M10_NASDAQ_AMRS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.08,
,Index,C03242010_NASDAQ_ANAC_0,C03242010_NASDAQ_ANAC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,22.29,
,Index,C03251110_NYSE_APC_0,C03251110_NYSE_APC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,107.02,
,Index,C03265410_NASDAQ_ADI_0,C03265410_NASDAQ_ADI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,50.07,
,Index,C03265720_NASDAQ_ALOG_0,C03265720_NASDAQ_ALOG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,71.16,
,Index,C03416410_NASDAQ_ANDE_0,C03416410_NASDAQ_ANDE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,69.38,
,Index,C03439310_NASDAQ_ANDR_0,C03439310_NASDAQ_ANDR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0929,
,Index,C03475410_NASDAQ_ANGI_0,C03475410_NASDAQ_ANGI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.63,
,Index,C03475V10_NASDAQ_ANGO_0,C03475V10_NASDAQ_ANGO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.55,
,Index,C03512820_NYSE_AU_0,C03512820_NYSE_AU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.38,
,Index,C03524A10_NYSE_BUD_0,C03524A10_NYSE_BUD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,111.45,
,Index,C03525510_NASDAQ_ANIK_0,C03525510_NASDAQ_ANIK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,42.58,
,Index,C03529010_NYSE_AXE_0,C03529010_NYSE_AXE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,88.28,
,Index,C03571040_NYSE_NLY_0,C03571040_NYSE_NLY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.8,
,Index,C03600T10_NYSE_BNNY_0,C03600T10_NYSE_BNNY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,33.51,
,Index,C03662Q10_NASDAQ_ANSS_0,C03662Q10_NASDAQ_ANSS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,81.55,
,Index,C03664210_NASDAQ_ATRS_0,C03664210_NASDAQ_ATRS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.26,
,Index,C03674X10_NYSE_AR_0,C03674X10_NYSE_AR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,55.96,
,Index,C03735510_NASDAQ_EXMT_0,C03735510_NASDAQ_EXMT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0030,
,Index,C03741110_NYSE_APA_0,C03741110_NYSE_APA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,97.93,
,Index,C03748R10_NYSE_AIV_0,C03748R10_NYSE_AIV_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,34.65,
,Index,C03759810_NASDAQ_APOG_0,C03759810_NASDAQ_APOG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,36.09,
,Index,C03760410_NASDAQ_APOL_0,C03760410_NASDAQ_APOL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,26.96,
,Index,C03761230_NYSE_APO_0,C03761230_NYSE_APO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,23.67,
,Index,C03761U10_NASDAQ_AINV_0,C03761U10_NASDAQ_AINV_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.81,
,Index,C03762U10_NYSE_ARI_0,C03762U10_NYSE_ARI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,16.92,
,Index,C03763710_NASDAQ_ASOE_0,C03763710_NASDAQ_ASOE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.18,
,Index,C03763V10_NYSE_AMTG_0,C03763V10_NYSE_AMTG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,16.99,
,Index,C03783310_NASDAQ_AAPL_0,C03783310_NASDAQ_AAPL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,98.36,
,Index,C03815U10_NASDAQ_APDN_0,C03815U10_NASDAQ_APDN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.102,
,Index,C03819M10_NASDAQ_AERG_0,C03819M10_NASDAQ_AERG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0167,
,Index,C03820C10_NYSE_AIT_0,C03820C10_NYSE_AIT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,48.99,
,Index,C03822210_NASDAQ_AMAT_0,C03822210_NASDAQ_AMAT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,22.665,
,Index,C03822W40_NASDAQ_AMCC_0,C03822W40_NASDAQ_AMCC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.0,
,Index,C03823M10_NASDAQ_AMNL_0,C03823M10_NASDAQ_AMNL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.74,
,Index,C03832V10_NASDAQ_APRI_0,C03832V10_NASDAQ_APRI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.83,
,Index,C03833610_NYSE_ATR_0,C03833610_NYSE_ATR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,64.71,
,Index,C03834A10_NASDAQ_AREX_0,C03834A10_NASDAQ_AREX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,16.65,
,Index,C03834Q10_NASDAQ_APPG_0,C03834Q10_NASDAQ_APPG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.4,
,Index,C03836W10_NYSE_WTR_0,C03836W10_NYSE_WTR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.78,
,Index,C03840C10_NASDAQ_AQNM_0,C03840C10_NASDAQ_AQNM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.015,
,Index,C03852U10_NYSE_ARMK_0,C03852U10_NYSE_ARMK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,26.89,
,Index,C03892310_NYSE_ABR_0,C03892310_NYSE_ABR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.9,
,Index,C03937C10_NASDAQ_ARCB_0,C03937C10_NASDAQ_ARCB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,36.91,
,Index,C03938010_NYSE_ACI_0,C03938010_NYSE_ACI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.09,
,Index,C03938L10_NYSE_MT_0,C03938L10_NYSE_MT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.63,
,Index,C03939W10_NASDAQ_ARTH_0,C03939W10_NASDAQ_ARTH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.1751,
,Index,C03948310_NYSE_ADM_0,C03948310_NYSE_ADM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,50.53,
,Index,C03967010_NASDAQ_ACAT_0,C03967010_NASDAQ_ACAT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,36.43,
,Index,C04004710_NASDAQ_ARNA_0,C04004710_NASDAQ_ARNA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.95,
,Index,C04010L10_NASDAQ_ARCC_0,C04010L10_NASDAQ_ARCC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,17.035,
,Index,C04013V10_NYSE_ACRE_0,C04013V10_NYSE_ACRE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.59,
,Index,C04033A10_NASDAQ_ARIA_0,C04033A10_NASDAQ_ARIA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.96,
,Index,C04041420_NASDAQ_ASPW_0,C04041420_NASDAQ_ASPW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.07,
,Index,C04135620_NYSE_AI_0,C04135620_NYSE_AI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,27.78,
,Index,C04206810_NASDAQ_ARMH_0,C04206810_NASDAQ_ARMH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,47.53,
,Index,C04215010_NASDAQ_AOIL_0,C04215010_NASDAQ_AOIL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.195,
,Index,C04231510_NYSE_ARR_0,C04231510_NYSE_ARR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.26,
,Index,C04268220_NASDAQ_ARTX_0,C04268220_NASDAQ_ARTX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.18,
,Index,C04269E10_NASDAQ_ARQL_0,C04269E10_NASDAQ_ARQL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.28,
,Index,C04269N10_NASDAQ_ARYC_0,C04269N10_NASDAQ_ARYC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.1524,
,Index,C04269X10_NASDAQ_ARRY_0,C04269X10_NASDAQ_ARRY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.63,
,Index,C04270V10_NASDAQ_ARRS_0,C04270V10_NASDAQ_ARRS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
