TripleID, SpotPrice
C89387020_NYSE_TGS,3.06
C89417410_NYSE_TA,11.19
C89417E10_NYSE_TRV,93.27
C89421Q20_NASDAQ_TZOO,17.21
C89465N10_NASDAQ_TECO,0.0037
C89467510_NASDAQ_TREE,31.24
C89484Q10_NYSE_TRMR,2.7
C89486M20_NASDAQ_TMICY,32.69
C89530Y10_NASDAQ_TSOR,0.0056
C89531P10_NYSE_TREX,38.27
C89584810_NYSE_TCAP,27.06
C89600B20_AMEX_TPLM,11.6
C89609J10_NASDAQ_TBUFF,0.504124
C89621520_NASDAQ_TRS,30.85
C89623910_NASDAQ_TRMB,33.13
C89628E10_NYSE_TSL,14.48
C89643830_NASDAQ_TRIB,21.63
C89652210_NYSE_TRN,48.61
C89674910_NYSE_GTS,19.02
C89674K10_NASDAQ_TQNT,20.27
C89681810_NYSE_TGI,69.55
C89694520_NASDAQ_TRIP,99.23
C89778T10_NASDAQ_TREP,0.0032
C89783710_NASDAQ_TRUU,0.365
C89785X10_NYSE_TBI,27.51
C89788810_NYSE_TRLA,55.91
C89834910_NASDAQ_TRST,7.03
C89840210_NASDAQ_TRMK,24.12
C89857010_NASDAQ_TUBE,12.37
C89903550_NASDAQ_TUES,18.67
C89969Q10_NYSE_TUMI,21.12
C89973610_NASDAQ_TUNG,0.0062
C89989610_NYSE_TUP,74.84
C90011120_NYSE_TKC,14.94
C90043510_NYSE_TRQ,3.3
C90110910_NYSE_TPC,30.25
C90130A10_NASDAQ_FOXA,35.88
C90130A20_NASDAQ_FOX,34.9
C90138A10_NASDAQ_VNET,27.41
C90147610_NASDAQ_TWIN,30.47
C90187B10_NYSE_TWO,10.62
C90210410_NASDAQ_IIVI,13.27
C90225210_NYSE_TYL,91.51
C90249410_NYSE_TSN,38.32
C90265310_NYSE_UDR,30.3
C90268110_NYSE_UGI,36.33
C90269A30_NYSE_MORL,22.82
C90274810_NYSE_UIL,37.56
C90295210_NASDAQ_GROW,3.72
C90297330_NYSE_USB,42.03
C90321310_AMEX_UQM,1.53
C90323610_NYSE_URS,60.46
C90328M10_NYSE_USNA,72.79
C90328S50_NASDAQ_USAT,2.0
C90329340_NYSE_USG,30.0
C90337L10_NYSE_USPH,35.91
C90343C10_NASDAQ_PRTS,3.17
C90346E10_NYSE_SLCA,65.05
C90347A10_NASDAQ_UBNT,46.97
C90384S30_NASDAQ_ULTA,98.11
C90385D10_NASDAQ_ULTI,150.26
C90385V10_NASDAQ_UCTT,9.46
C90389910_NASDAQ_ULBI,3.32
C90391410_NYSE_UPL,25.98
C90403410_NASDAQ_UTEK,25.71
C90419710_NASDAQ_UMAX,0.0103
C90421410_NASDAQ_UMPQ,17.5
C90431110_NYSE_UA,72.69
C90457220_NASDAQ_UNXL,7.41
C90467720_NYSE_UFI,28.26
C90470810_NYSE_UNF,97.85
C90476770_NYSE_UL,43.83
C90476B10_NASDAQ_UNLA,0.0023
C90478470_NYSE_UN,41.71
C90478E10_NASDAQ_UNIS,2.47
C90539J10_NASDAQ_UBSH,23.74
C90781810_NYSE_UNP,107.46
C90921430_NYSE_UIS,23.49
C90921810_NYSE_UNT,61.98
C90983910_NASDAQ_UCFC,4.6
C91004710_NYSE_UAL,51.13
C91030410_NASDAQ_UBNK,12.28
C91087340_NYSE_UMC,2.18
C91116310_NASDAQ_UNFI,64.4
C91126820_NASDAQ_UNTD,12.9
C91131210_NYSE_UPS,98.42
C91136310_NYSE_URI,118.3
C91163410_NASDAQ_USBL,0.121
C91180510_NASDAQ_USEG,3.88
C91239R10_NASDAQ_USPR,0.245
C91301710_NYSE_UTX,108.6
C91307C10_NASDAQ_UTHR,114.93
C91310610_NASDAQ_UTRM,6.0E-4
C91324P10_NYSE_UNH,87.91
C91338E10_NYSE_UAM,8.4
C91345610_NYSE_UVV,52.11
C91347P10_NASDAQ_OLED,37.4
C91348310_NASDAQ_UEIC,55.67
C91354310_NASDAQ_UFPI,47.4
C91359E10_NYSE_UHT,44.74
C91359V10_NYSE_UVE,14.08
C91390310_NYSE_UHS,110.05
C91391510_NYSE_UTI,10.95
C91529Y10_NYSE_UNM,35.66
C91531F10_NASDAQ_UPIP,2.04
C91688R10_AMEX_URG,1.1
C91688T10_AMEX_URZ,1.15
C91689610_AMEX_UEC,1.36
C91690160_NASDAQ_URRE,2.85
C91704710_NASDAQ_URBN,39.07
C91704A20_NASDAQ_URBF,0.04
C91727720_NASDAQ_UPI,2.57
C91728620_NYSE_UBA,21.78
C91729G50_NASDAQ_UDWK,0.0602
C91732J10_NASDAQ_ECOL,43.93
C91809920_NASDAQ_UVFT,0.0295
C91819410_NASDAQ_WOOF,41.04
C91820410_NYSE_VFC,65.33
C91823110_NASDAQ_VHGI,0.0012
C91825830_NASDAQ_VLOV,0.27
C91829F10_NASDAQ_VOXX,10.07
C91830A10_NASDAQ_CMDI,0.15
C91851C20_NYSE_EGY,8.58
C91879Q10_NYSE_MTN,77.52
C91890510_NYSE_VHI,7.77
C91911K10_NYSE_VRX,120.05
C91912E10_NYSE_VALE,12.46
C91913Y10_NYSE_VLO,53.52
C91979410_NYSE_VLY,10.05
C92025310_NYSE_VMI,137.81
C92035510_NYSE_VAL,80.57
C92047K10_NASDAQ_VVTV,5.1
C92165910_NASDAQ_VNDA,13.2
C92205F10_NASDAQ_VNR,29.24
C92210110_NASDAQ_VPOR,0.0415
C92210H10_NYSE_VNTV,30.73
C92220P10_NYSE_VAR,85.72
C92230Y10_NASDAQ_VDSI,17.11
C92231M10_NASDAQ_VASC,23.9
C92240G10_NYSE_VVC,41.69
C92240M10_NYSE_VGR,23.76
C92241710_NASDAQ_VECO,34.54
C92247510_NYSE_VEEV,29.85
C92256R20_NASDAQ_VELA,3.0E-4
C92258710_NASDAQ_VMCI,0.0070
C92262A10_NASDAQ_APPY,1.73
C92276F10_NYSE_VTR,65.27
C92334N10_NYSE_VE,18.55
C92337L10_NASDAQ_VRCI,0.0091
C92342Y10_NYSE_PAY,34.42
C92343730_NASDAQ_VRTC,0.1
C92343E10_NASDAQ_VRSN,56.845
C92343V10_NYSE_VZ,49.53
C92343X10_NASDAQ_VRNT,55.74
C92344910_NASDAQ_VTEQ,0.0147
C92345Y10_NASDAQ_VRSK,64.22
C92529710_AMEX_VSR,3.24
C92531L10_NYSE_VRS,3.2
C92532F10_NASDAQ_VRTX,94.49
C92532R20_NASDAQ_VCSY,0.0234
C92552R40_NYSE_VVI,22.44
C92552V10_NASDAQ_VSAT,57.35
C92553P10_NASDAQ_VIA,80.99
C92553P20_NASDAQ_VIAB,80.87
C92554W10_NASDAQ_VSPC,0.0073
C92560210_NASDAQ_VICL,1.23
C92581110_AMEX_VII,3.66
C92653310_NASDAQ_VIDA,0.0015
C92670620_NASDAQ_VSYM,0.0111
C92672A10_NASDAQ_VPFG,26.17
C92679510_NASDAQ_VKIN,0.3
C92718N10_NASDAQ_VIMC,5.4
C92719A10_NASDAQ_VIP,8.79
C92763W10_NYSE_VIPS,213.83
C92823T10_AMEX_VHC,14.45
C92826C83_NYSE_V,215.77
C92829810_NYSE_VSH,15.98
C92833U20_NASDAQ_VISN,15.26
C92834V10_NASDAQ_VOIL,1.55
C92839U20_NYSE_VC,103.52
C92845K10_NASDAQ_VMSYQ,4.0E-4
C92847H40_NASDAQ_VTPI,1.0E-4
C92849730_NASDAQ_VTSS,3.48
C92849E10_NYSE_VSI,40.75
C92849G10_NASDAQ_VTMB,0.0018
C92850130_NASDAQ_VODG,0.1501
C92855110_NASDAQ_VVUS,4.18
C92856340_NYSE_VMW,94.59
C92857F10_NYSE_VCRA,8.22
C92857W30_NASDAQ_VOD,33.12
C92862Y10_NASDAQ_VPLM,0.1765
C92864510_NASDAQ_VOLC,12.05
C92885640_NASDAQ_VOLVY,11.469
C92886T20_NYSE_VG,3.5
C92908910_NYSE_VOYA,39.48
C92911N10_NASDAQ_VRNG,1.01
C92912T10_NYSE_IGD,9.52
C92913A10_NYSE_PPR,5.51
C92916010_NYSE_VMC,62.43
C92921220_NASDAQ_VUOC,0.68
C92921M20_NASDAQ_VYCO,2.38
C92922C10_NASDAQ_VUME,9.0E-4
C92922P10_NYSE_WTI,13.57
C92923610_NASDAQ_WDFC,68.52
C92924F10_NYSE_WGL,44.27
C92927K10_NYSE_WBC,100.89
C92931L30_NASDAQ_WPCS,1.32
C92932M10_NYSE_WNS,20.48
C92935210_NYSE_WX,36.17
C92936010_NASDAQ_WWAG,0.0031
C92936U10_NYSE_WPC,70.02
C92937A10_NASDAQ_WPPGY,104.08
C92956610_NYSE_WNC,14.1
C92974010_NYSE_WAB,84.33
C93005910_NYSE_WDR,56.6
C93042710_NYSE_WAGE,47.1
C93114210_NYSE_WMT,76.53
C93142210_NYSE_WAG,62.96
C93317Q10_NYSE_WLT,4.79
C93317W10_NYSE_WAC,25.24
C93463920_NASDAQ_WNYN,0.0161
C93564A10_NASDAQ_WRES,6.05
C93882410_NASDAQ_WAFD,21.8
C93965310_NYSE_WRE,28.39
C94061010_NASDAQ_WASH,35.19
C94105310_NYSE_WCN,49.82
C94106L10_NYSE_WM,47.17
C94184810_NYSE_WAT,103.1
C94262220_NYSE_WSO,91.73
C94274910_NYSE_WTS,63.63
C94733A10_NASDAQ_WWWW,19.03
C94770P20_NASDAQ_WBSI,0.017
C94770V10_NASDAQ_WBMD,47.96
C94789010_NYSE_WBS,29.84
C94859610_NASDAQ_WB,20.12
C94862610_NYSE_WTW,24.11
C94874110_NYSE_WRI,33.93
C94884910_NYSE_WMK,43.38
C94946T10_NYSE_WCG,66.52
C94947A10_NASDAQ_WPWR,0.0699
C94973V10_NYSE_WLP,118.13
C94987B10_AMEX_EAD,9.25
C94987D10_AMEX_ERC,14.64
C94987E10_AMEX_ERH,12.9478
C95058W10_NASDAQ_WEN,8.02
C95075510_NASDAQ_WERN,24.89
C95081010_NASDAQ_WSBC,31.35
C95081410_NYSE_WAIR,18.06
C95082P10_NYSE_WCC,84.09
C95173620_NASDAQ_WCYN,0.015
C95423510_NASDAQ_WMAR,10.43
C95530610_NYSE_WST,44.16
C95709010_NASDAQ_WABC,48.77
C95709T10_NYSE_WR,36.39
C95754110_NASDAQ_WSTL,1.89
C95763810_NYSE_WAL,24.0
C95766R10_NYSE_WIW,11.9999
C95788120_NASDAQ_WCRS,2.7
C95790D10_NYSE_WMC,15.14
C95810210_NASDAQ_WDC,100.44
C95825410_NYSE_WES,76.81
C95829V10_NASDAQ_WSGP,0.0049
C95931910_NYSE_WNR,47.72
C95980210_NYSE_WU,17.32
C96008P10_NASDAQ_WFD,7.13
C96090830_NASDAQ_WPRT,13.34
C96184010_NASDAQ_WTSL,0.67
C96208T10_NYSE_WEX,113.78
C96216610_NYSE_WY,34.0
C96302510_NASDAQ_WHLR,4.99
C96332010_NYSE_WHR,152.58
C96410910_NASDAQ_WMTM,0.36
C96624410_NYSE_WWAV,35.72
C96638710_NYSE_WLL,84.73
C96638810_NYSE_WHZ,12.16
C96638910_NYSE_WHX,2.25
C96683710_NASDAQ_WFM,38.81
C96759010_AMEX_WYY,1.56
C96920310_NYSE_WG,10.4
C96945710_NYSE_WMB,57.96
C96949010_NYSE_CWEI,101.85
C96950F10_NYSE_WPZ,54.14
C96990410_NYSE_WSM,64.04
C97186T10_NASDAQ_WIBC,9.57
C97382A10_NASDAQ_WIN,11.315
C97382J10_NASDAQ_WSTI,0.68
C97463710_NYSE_WGO,24.52
C97639130_NYSE_FUR,15.25
C97650W10_NASDAQ_WTFC,47.32
C97651M10_NYSE_WIT,12.27
C97665710_NYSE_WEC,45.27
C97717P10_NASDAQ_WETF,12.07
C97809710_NYSE_WWW,27.03
C98074510_NASDAQ_WWD,51.91
C98088R50_NASDAQ_WLWHY,76.0
C98136R10_NASDAQ_WLGC,0.083
C98138H10_NYSE_WDAY,93.98
C98141910_NASDAQ_WRLD,71.18
C98147510_NYSE_INT,43.13
C98156Q10_NYSE_WWE,14.9
C98157K10_NASDAQ_WSGI,0.0039
C98159J10_NASDAQ_WDDD,0.1889
C98180T30_NASDAQ_WGAS,1.0E-4
C98181110_NYSE_WOR,40.07
C98212B10_NYSE_WPX,26.0
C98234510_NASDAQ_WISH,1.75
C98235T10_NASDAQ_WMGI,30.34
C98310W10_NYSE_WYN,82.14
C98313410_NASDAQ_WYNN,184.71
C98372A30_NASDAQ_XGTI,2.14
C98377210_NYSE_XOXO,12.14
C98379310_NYSE_XPO,33.2
C98385L10_NASDAQ_XSNX,0.0087
C98389B10_NYSE_XEL,32.18
C98391910_NASDAQ_XLNX,42.88
C98400J10_NASDAQ_XCRA,9.92
C98400L10_NASDAQ_XCLL,0.025
C98411C10_NASDAQ_XNPT,5.26
C98412110_NYSE_XRX,13.39
C98416E10_NASDAQ_XFMY,0.0023
C98417P10_NYSE_XIN,3.57
C98419J10_NASDAQ_XOMA,4.57
C98419M10_NYSE_XYL,37.67
C98419Q10_NASDAQ_XOOM,24.17
C98424510_NYSE_YPF,34.16
C98424960_NASDAQ_YRCW,22.23
C98426T10_NASDAQ_YY,95.89
C98430510_NYSE_YDKN,19.35
C98433210_NASDAQ_YHOO,41.81
C98462Y10_NYSE_AUY,7.36
C98484610_NYSE_YZC,8.79
C98484T10_NASDAQ_YPPN,0.108
C98581710_NYSE_YELP,82.43
C98584B10_NYSE_YGE,3.97
C98740Q10_NASDAQ_YOSN,0.5569
C98741R20_NASDAQ_YOD,2.26
C98742U10_NYSE_YOKU,20.48
C98849810_NYSE_YUM,72.34
C98872B10_NYSE_YUME,5.4
C98876R30_AMEX_ZBB,1.03
C98884U10_NASDAQ_ZAGG,5.98
C98912M20_NASDAQ_ZAAP,0.1118
C98919T40_NASDAQ_ZAZA,5.22
C98920710_NASDAQ_ZBRA,74.04
C98933Q10_NASDAQ_ZLTQ,23.25
C98942410_NASDAQ_ZENO,0.385
C98944B10_NYSE_ZEP,15.75
C98950P88_NASDAQ_ZHNE,3.44
C98954A10_NASDAQ_Z,131.69
C98954L10_NYSE_ZPIN,15.29
C98956P10_NYSE_ZMH,100.92
C98959T10_NASDAQ_ZNBR,0.0082
C98969610_NASDAQ_ZN,1.83
C98970110_NASDAQ_ZION,28.97
C98973P10_NASDAQ_ZIOP,3.23
C98974P10_NASDAQ_ZIXI,3.85
C98977410_NASDAQ_ZU,34.79
C98978L10_NASDAQ_ZGNX,1.27
C98978V10_NYSE_ZTS,36.28
C98979J10_NYSE_ZOES,28.37
C98981710_NASDAQ_ZUMZ,29.58
C98982X10_NYSE_ZA,1.3
C98986T10_NASDAQ_ZNGA,3.02
CB6399C10_NASDAQ_AHBIF,111.797345
CD1819089_NYSE_DB,34.92
CG0083B10_NYSE_ACT,232.97
CG0129K10_NYSE_AYR,18.98
CG0176710_NASDAQ_ALKS,42.67
CG0260210_NASDAQ_DOX,48.31
CG0335L10_NYSE_ANFI,18.95
CG037AX10_NASDAQ_AMBA,38.92
CG0408V10_NYSE_AON,87.48
CG0450A10_NASDAQ_ACGL,55.03
CG0457F10_NYSE_ARCO,6.8
CG0464B10_NASDAQ_AGII,52.69
CG0538410_NYSE_AHL,42.26
CG0585R10_NYSE_AGO,24.02
CG0692U10_NYSE_AXS,48.09
CG1008214_NASDAQ_EXXI,15.07
CG1151C10_NYSE_ACN,81.73
CG1154H10_NYSE_BEL,12.76
CG1625210_NYSE_BIP,42.1
CG1696210_NYSE_BG,85.62
CG2004520_NASDAQ_CETV,2.39
CG2108210_NYSE_CYD,20.35
CG2110710_NYSE_CO,4.99
CG2110R11_NASDAQ_IMOS,23.41
CG2377310_NASDAQ_CWCO,12.81
CG2519Y10_NYSE_BAP,156.97
CG2534310_NYSE_CZZ,13.76
CG2701010_NASDAQ_DHRM,5.47
CG2782310_NYSE_DLPH,71.41
CG2918310_NYSE_ETN,68.85
CG2943810_NASDAQ_EFUT,4.8
CG3039710_NYSE_ENH,57.35
CG3040110_NASDAQ_ENDP,64.57
CG3141310_NASDAQ_EUENF,0.0065
CG3156P10_NYSE_ASA,13.25
CG3157S10_NYSE_ESV,46.93
CG3223R10_NYSE_RE,163.75
CG3233510_NASDAQ_EDS,1.63
CG3323L10_NYSE_FN,15.78
CG3556910_NYSE_FLTX,31.83
CG3673810_NYSE_FDP,33.03
CG3682E12_NYSE_FRO,1.62
CG3727Q10_NYSE_FSL,21.7
CG3758510_NYSE_GLOG,23.71
CG3777B10_NASDAQ_GELYF,0.394831
CG3922B10_NYSE_G,17.18
CG3930010_NASDAQ_GSOL,7.1
CG3931910_NASDAQ_GBLI,26.66
CG4095J10_NASDAQ_GLRE,34.57
CG4388N10_NASDAQ_HELE,53.79
CG4412G10_NYSE_HLF,48.77
CG4705A10_NASDAQ_ICLR,53.4
CG4779110_NYSE_IR,60.2
CG4883310_NYSE_WFT,22.96
CG491BT10_NYSE_IVZ,40.96
CG5087110_NASDAQ_JAZZ,170.85
CG5138L10_NASDAQ_JST,7.19
CG5258J10_NYSE_KING,13.35
CG5299G10_NASDAQ_VLCCF,12.71
CG5315B10_NYSE_KOS,9.81
CG5405010_NYSE_LAZ,54.24
CG5480U10_NASDAQ_LBTYA,41.38
CG5480U12_NASDAQ_LBTYK,40.05
CG5753U11_NASDAQ_MHLD,12.05
CG5784H10_NYSE_MANU,15.6
CG5785G10_NYSE_MNK,85.33
CG5824910_NASDAQ_MRKT,24.68
CG5876H10_NASDAQ_MRVL,14.02
CG6075410_NYSE_KORS,76.58
CG6218510_NYSE_MRH,31.47
CG6258F10_NASDAQ_MONIF,0.751393
CG6359F10_NYSE_NBR,24.46
CG6390710_NYSE_NTP,7.0
CG6543110_NYSE_NE,26.52
CG6577310_NYSE_NAT,8.91
CG6648D10_NASDAQ_HLSS,22.45
CG6672110_NASDAQ_NCLH,36.1
CG6774210_NYSE_OB,15.97
CG6782810_NASDAQ_SEED,2.1
CG6852T10_NYSE_PRE,112.32
CG7280010_NASDAQ_PRTA,23.51
CG7415M10_NASDAQ_RCON,4.26
CG7496G10_NYSE_RNR,101.67
CG7665A10_NYSE_RDC,28.67
CG7945E10_NYSE_SDRL,33.7
CG7945M10_NASDAQ_STX,61.29
CG7S00T10_NYSE_PNR,66.92
CG7S86Z17_NASDAQ_RBSPF,5.534457
CG8075110_NASDAQ_SGOC,2.64
CG8107510_NYSE_SFL,19.68
CG8127610_NYSE_SIG,117.99
CG8147710_NASDAQ_SINA,45.51
CG8721010_NASDAQ_UTIW,11.51
CG8766E10_NYSE_TGH,35.22
CG8827U10_NYSE_TPRE,15.75
CG8918T10_NASDAQ_TXIC,0.179
CG8988C10_NASDAQ_TWGP,2.06
CG9108L10_NYSE_TNP,7.58
CG9160X10_NASDAQ_UMEWF,0.18
CG9319H10_NYSE_VR,38.87
CG9320511_AMEX_VTG,1.81
CG9363W10_NASDAQ_VIEW,1.92
CG9456A10_NASDAQ_GLNG,61.35
CG9666610_NYSE_WSH,42.33
CG9782210_NYSE_PRGO,144.83
CG9829010_NYSE_XL,33.97
CH0023R10_NYSE_ACE,106.14
CH0153110_NYSE_AWH,36.93
CH2717810_NASDAQ_FWLT,31.59
CH2906T10_NASDAQ_GRMN,53.56
CH5043023_NASDAQ_LOGI,13.67
CH8498910_NYSE_TEL,62.72
CH8817H10_NYSE_RIG,37.26
CH8912810_NYSE_TYC,44.17
CH8923133_NYSE_UBS,17.61
CJ8975211_NASDAQ_TOSBF,4.482127
CL0084910_NYSE_AGRO,9.0
CL0175J10_NASDAQ_ASPS,104.95
CL5140P10_NYSE_I,17.24
CL6388F11_NASDAQ_MIICF,87.81
CL7257P10_NYSE_PACD,9.72
CM0854Q10_NASDAQ_ALLT,11.49
CM1534210_NASDAQ_AUDC,5.69
CM2059810_NASDAQ_CSTE,51.38
CM2196U10_NYSE_CEL,12.074404
CM2201310_NASDAQ_CRNT,2.32
CM2246510_NASDAQ_CHKP,71.87
CM2379810_NASDAQ_CIMT,6.37
CM2508210_NASDAQ_CKSW,8.3101
CM2572210_NASDAQ_CGEN,9.306832
CM4018410_NASDAQ_ELTK,1.5756
CM4146Y10_NASDAQ_EZCH,25.87
CM5136311_NASDAQ_MLNX,42.51
CM6786D10_NASDAQ_MAGS,5.43
CM6787E10_NASDAQ_CALL,12.27
CM7024010_NASDAQ_MNDO,2.99
CM7516K10_NASDAQ_NVMI,11.189894
CM7525310_NASDAQ_ORBK,16.3
CM7867310_NASDAQ_PERI,6.57
CM8187310_NASDAQ_RDWR,17.03
CM8218312_NASDAQ_ROSG,3.5641
CM8238210_NASDAQ_SCIXF,0.0284
CM8411610_NASDAQ_SILC,30.52
CM8554810_NASDAQ_SSYS,120.628
CM8748211_NASDAQ_TFRFF,0.778258
CM8790M11_NASDAQ_TIKRF,0.53
CM8791A10_NASDAQ_OTIV,3.1699
CN0098510_NYSE_AER,46.6
CN0704510_NASDAQ_ASMI,37.533353
CN0705921_NASDAQ_ASML,97.31
CN0783110_NYSE_AVG,17.4
CN2203510_NYSE_CSTM,27.755
CN2271710_NYSE_CLB,155.42
CN3346210_NYSE_FI,19.66
CN4727910_NYSE_INXN,29.01
CN5148811_NYSE_MBLY,52.9399
CN5374510_NYSE_LYB,114.0
CN6321810_NYSE_NLSN,46.65
CN6596X10_NASDAQ_NXPI,71.19
CN7154610_NASDAQ_RNA,9.19
CN7248210_NASDAQ_QGEN,24.02
CN7716A15_NASDAQ_SPNS,8.19
CN7902X10_NYSE_ST,47.6
CN8723710_NASDAQ_TRNX,22.71
CN9354010_NASDAQ_VPRT,48.11
CN9728410_NASDAQ_YNDX,31.48
CP1699413_NYSE_BLX,33.05
CP3107610_NYSE_CPA,125.2
CP8696W10_NASDAQ_SVA,4.99
CP8744Y10_NASDAQ_STNR,40.54
CP9439810_NASDAQ_ULTR,3.46
CQ0461Y11_NASDAQ_ARAFF,0.072641
CQ3936010_NASDAQ_FSUMF,3.7252
CQ4352V11_NASDAQ_GDLNF,0.121069
CQ9235V10_NYSE_TROX,29.01
CU7260311_NASDAQ_PLPM,2.42
CV7780T10_NYSE_RCL,66.41
CY0017S10_NYSE_ANW,10.17
CY0486S10_NASDAQ_AVGO,88.185
CY0553W10_NYSE_BALT,5.97
CY0698A10_NASDAQ_BACHF,0.482572
CY0967510_NYSE_TEU,1.5
CY1108210_NASDAQ_CPLP,10.45
CY1434L10_NASDAQ_CCOZF,0.628376
CY1968P10_NYSE_DAC,5.83
CY2066G10_NYSE_DSX,10.46
CY2069P10_NASDAQ_DCIX,2.6
CY2109Q10_NASDAQ_DRYS,3.15
CY2187A11_NASDAQ_EGLE,1.12
CY2359220_NASDAQ_ESEA,1.18
CY2573F10_NASDAQ_FLEX,11.175
CY2718310_NYSE_GSL,4.0
CY5257Y10_NASDAQ_LNVGF,1.628358
CY6215910_NYSE_NNA,3.4
CY6219610_NYSE_NM,9.33
CY6226710_NYSE_NMM,20.12
CY7388L10_NYSE_SB,8.59
CY7542C10_NYSE_STNG,9.5
CY7546A10_NYSE_SALT,8.1
CY7563810_NYSE_SSW,22.99
CY8162K12_NASDAQ_SBLK,15.39
CY8166910_NASDAQ_GASS,9.26
CY8564M10_NYSE_TGP,42.97
CY8564W10_NYSE_TK,60.75
CY8565J10_NYSE_TOO,34.28
CY8565N10_NYSE_TNK,4.17
